Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost,Lead Time,Factory,Factory_Lat,Factory_Lon,Cust_Lat,Cust_Lon,Distance_km
1223,US-2021-144974-CHO-TRI-54000,2024-09-26,2027-03-23,Standard Class,144974,United States,Philadelphia,Pennsylvania,19140,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,908,Wicked Choccy's,32.076176,-81.088371,40.590752,-77.209755,1008.2154426936254
1224,US-2021-144974-CHO-NUT-13000,2024-09-26,2027-03-23,Standard Class,144974,United States,Philadelphia,Pennsylvania,19140,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6.0,908,Lot's O' Nuts,32.881893,-111.768036,40.590752,-77.209755,3174.1279436279497
1225,US-2021-115133-CHO-MIL-31000,2024-09-26,2027-03-23,Standard Class,115133,United States,Lancaster,Ohio,43130,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84,908,Wicked Choccy's,32.076176,-81.088371,40.388783,-82.764915,936.4160146077991
1226,US-2021-164385-CHO-MIL-31000,2024-09-26,2027-03-24,Second Class,164385,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,909,Wicked Choccy's,32.076176,-81.088371,40.590752,-77.209755,1008.2154426936254
1227,US-2021-144974-CHO-SCR-58000,2024-09-26,2027-03-23,Standard Class,144974,United States,Philadelphia,Pennsylvania,19140,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,908,Lot's O' Nuts,32.881893,-111.768036,40.590752,-77.209755,3174.1279436279497
1228,US-2021-152723-CHO-MIL-31000,2024-09-26,2027-03-19,Same Day,152723,United States,Mesquite,Texas,75150,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,904,Wicked Choccy's,32.076176,-81.088371,31.054487,-97.563461,1563.5053353424046
1229,US-2021-115133-CHO-MIL-31000,2024-09-26,2027-03-23,Standard Class,115133,United States,Lancaster,Ohio,43130,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,908,Wicked Choccy's,32.076176,-81.088371,40.388783,-82.764915,936.4160146077991
1230,US-2021-132451-CHO-NUT-13000,2024-09-26,2027-03-20,First Class,132451,United States,San Diego,California,92105,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,905,Lot's O' Nuts,32.881893,-111.768036,36.116203,-119.681564,809.0978294533443
1231,US-2021-127586-CHO-TRI-54000,2024-09-26,2027-03-23,Standard Class,127586,United States,Seattle,Washington,98115,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,908,Wicked Choccy's,32.076176,-81.088371,47.400902,-121.490494,3796.256746175286
1232,US-2021-115133-CHO-SCR-58000,2024-09-26,2027-03-23,Standard Class,115133,United States,Lancaster,Ohio,43130,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,908,Lot's O' Nuts,32.881893,-111.768036,40.388783,-82.764915,2704.9652072939266
1233,US-2021-115049-CHO-MIL-31000,2024-09-26,2027-03-24,Standard Class,115049,United States,Chicago,Illinois,60623,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,35.75,11,23.21,12.54,909,Wicked Choccy's,32.076176,-81.088371,40.349457,-88.986137,1160.0812980578014
1234,US-2021-133130-CHO-TRI-54000,2024-09-27,2027-03-24,Standard Class,133130,United States,San Diego,California,92037,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,908,Wicked Choccy's,32.076176,-81.088371,36.116203,-119.681564,3558.625078818893
1235,US-2021-120887-CHO-MIL-31000,2024-09-27,2027-03-26,Standard Class,120887,United States,Hackensack,New Jersey,7601,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,910,Wicked Choccy's,32.076176,-81.088371,40.298904,-74.521011,1087.0486248758684
1236,US-2021-133130-CHO-FUD-51000,2024-09-27,2027-03-24,Standard Class,133130,United States,San Diego,California,92037,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,908,Lot's O' Nuts,32.881893,-111.768036,36.116203,-119.681564,809.0978294533443
1237,US-2021-114335-CHO-SCR-58000,2024-09-28,2027-03-26,Standard Class,114335,United States,Hollywood,Florida,33021,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,909,Lot's O' Nuts,32.881893,-111.768036,27.766279,-81.686783,2932.3666487796027
1238,US-2021-125136-CHO-SCR-58000,2024-09-28,2027-03-26,Standard Class,125136,United States,Fayetteville,North Carolina,28314,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,28.8,8,20.0,8.8,909,Lot's O' Nuts,32.881893,-111.768036,35.630066,-79.806419,2940.3962706313678
1239,US-2021-125136-CHO-FUD-51000,2024-09-28,2027-03-26,Standard Class,125136,United States,Fayetteville,North Carolina,28314,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,909,Lot's O' Nuts,32.881893,-111.768036,35.630066,-79.806419,2940.3962706313678
1240,US-2021-107153-CHO-FUD-51000,2024-09-28,2027-03-26,Standard Class,107153,United States,Lawrence,Massachusetts,1841,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,909,Lot's O' Nuts,32.881893,-111.768036,42.230171,-71.530106,3658.8271717429466
1241,CA-2021-107153-CHO-FUD-51000,2024-09-28,2027-03-26,Standard Class,107153,Canada,Montreal,Quebec,H1A,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,909,Lot's O' Nuts,32.881893,-111.768036,,,
1242,US-2021-124856-CHO-FUD-51000,2024-09-29,2027-03-26,Second Class,124856,United States,New York City,New York,10011,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,908,Lot's O' Nuts,32.881893,-111.768036,42.165726,-74.948051,3377.542036720498
1243,US-2021-126683-CHO-FUD-51000,2024-09-29,2027-03-24,Second Class,126683,United States,Seattle,Washington,98115,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,906,Lot's O' Nuts,32.881893,-111.768036,47.400902,-121.490494,1810.3164441161541
1244,US-2021-146969-CHO-FUD-51000,2024-09-29,2027-03-26,Standard Class,146969,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,908,Lot's O' Nuts,32.881893,-111.768036,36.116203,-119.681564,809.0978294533443
1245,US-2021-126683-CHO-MIL-31000,2024-09-29,2027-03-24,Second Class,126683,United States,Seattle,Washington,98115,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,29.25,9,18.99,10.26,906,Wicked Choccy's,32.076176,-81.088371,47.400902,-121.490494,3796.256746175286
1246,US-2021-122931-CHO-SCR-58000,2024-09-29,2027-03-26,Standard Class,122931,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,908,Lot's O' Nuts,32.881893,-111.768036,40.590752,-77.209755,3174.1279436279497
1247,US-2021-122931-OTH-KAZ-38000,2024-09-29,2027-03-26,Standard Class,122931,United States,Philadelphia,Pennsylvania,19134,Other,Atlantic,OTH-KAZ-38000,Kazookles,6.5,2,0.5,6.0,908,The Other Factory,35.1175,-89.971107,40.590752,-77.209755,1273.206688769979
1248,US-2021-122931-CHO-SCR-58000,2024-09-29,2027-03-26,Standard Class,122931,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,908,Lot's O' Nuts,32.881893,-111.768036,40.590752,-77.209755,3174.1279436279497
1249,US-2021-111962-CHO-SCR-58000,2024-09-29,2027-03-27,Standard Class,111962,United States,Seattle,Washington,98115,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,909,Lot's O' Nuts,32.881893,-111.768036,47.400902,-121.490494,1810.3164441161541
1250,US-2021-146969-CHO-NUT-13000,2024-09-29,2027-03-26,Standard Class,146969,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,908,Lot's O' Nuts,32.881893,-111.768036,36.116203,-119.681564,809.0978294533443
1251,US-2021-124856-CHO-FUD-51000,2024-09-29,2027-03-26,Second Class,124856,United States,New York City,New York,10011,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,908,Lot's O' Nuts,32.881893,-111.768036,42.165726,-74.948051,3377.542036720498
1252,US-2021-122931-OTH-GUM-21000,2024-09-29,2027-03-26,Standard Class,122931,United States,Philadelphia,Pennsylvania,19134,Other,Atlantic,OTH-GUM-21000,Wonka Gum,13.75,11,7.15,6.6,908,Secret Factory,41.446333,-90.565487,40.590752,-77.209755,1123.4017702322296
1253,US-2021-122931-CHO-FUD-51000,2024-09-29,2027-03-26,Standard Class,122931,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,908,Lot's O' Nuts,32.881893,-111.768036,40.590752,-77.209755,3174.1279436279497
1254,US-2021-124856-CHO-NUT-13000,2024-09-29,2027-03-26,Second Class,124856,United States,New York City,New York,10011,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,908,Lot's O' Nuts,32.881893,-111.768036,42.165726,-74.948051,3377.542036720498
1255,US-2021-146969-CHO-FUD-51000,2024-09-29,2027-03-26,Standard Class,146969,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,908,Lot's O' Nuts,32.881893,-111.768036,36.116203,-119.681564,809.0978294533443
1256,US-2021-111962-CHO-TRI-54000,2024-09-29,2027-03-27,Standard Class,111962,United States,Seattle,Washington,98115,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,909,Wicked Choccy's,32.076176,-81.088371,47.400902,-121.490494,3796.256746175286
1257,US-2021-124856-CHO-TRI-54000,2024-09-29,2027-03-26,Second Class,124856,United States,New York City,New York,10011,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,33.75,9,22.05,11.7,908,Wicked Choccy's,32.076176,-81.088371,42.165726,-74.948051,1246.1444069037575
1258,US-2021-146969-CHO-TRI-54000,2024-09-29,2027-03-26,Standard Class,146969,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,908,Wicked Choccy's,32.076176,-81.088371,36.116203,-119.681564,3558.625078818893
1259,US-2021-122931-CHO-TRI-54000,2024-09-29,2027-03-26,Standard Class,122931,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,908,Wicked Choccy's,32.076176,-81.088371,40.590752,-77.209755,1008.2154426936254
1260,US-2021-146969-CHO-MIL-31000,2024-09-29,2027-03-26,Standard Class,146969,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,908,Wicked Choccy's,32.076176,-81.088371,36.116203,-119.681564,3558.625078818893
1261,US-2021-159478-CHO-MIL-31000,2024-09-30,2027-03-29,Standard Class,159478,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,910,Wicked Choccy's,32.076176,-81.088371,42.165726,-74.948051,1246.1444069037575
1262,US-2021-140886-CHO-MIL-31000,2024-09-30,2027-03-27,Standard Class,140886,United States,Clarksville,Tennessee,37042,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84,908,Wicked Choccy's,32.076176,-81.088371,35.747845,-86.692345,658.6594775305679
1263,US-2021-141649-CHO-NUT-13000,2024-09-30,2027-03-23,Same Day,141649,United States,Fairfield,Ohio,45014,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,20.94,6,14.94,6.0,904,Lot's O' Nuts,32.881893,-111.768036,40.388783,-82.764915,2704.9652072939266
1264,US-2021-137351-CHO-TRI-54000,2024-09-30,2027-03-27,Standard Class,137351,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,908,Wicked Choccy's,32.076176,-81.088371,47.400902,-121.490494,3796.256746175286
1265,US-2021-102008-CHO-MIL-31000,2024-09-30,2027-03-27,Standard Class,102008,United States,New York City,New York,10011,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,908,Wicked Choccy's,32.076176,-81.088371,42.165726,-74.948051,1246.1444069037575
1266,US-2021-167633-CHO-NUT-13000,2024-09-30,2027-03-28,Standard Class,167633,United States,Boynton Beach,Florida,33437,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,909,Lot's O' Nuts,32.881893,-111.768036,27.766279,-81.686783,2932.3666487796027
1267,US-2021-132745-CHO-TRI-54000,2024-10-01,2027-03-28,Standard Class,132745,United States,Reno,Nevada,89502,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,908,Wicked Choccy's,32.076176,-81.088371,38.313515,-117.055374,3319.1849442402
1268,US-2021-108189-OTH-LIC-15000,2024-10-02,2027-03-28,First Class,108189,United States,Tempe,Arizona,85281,Other,Pacific,OTH-LIC-15000,Lickable Wallpaper,120.0,6,60.0,60.0,907,Secret Factory,41.446333,-90.565487,33.729759,-111.431221,2021.9411308241301
1269,US-2021-108189-CHO-NUT-13000,2024-10-02,2027-03-28,First Class,108189,United States,Tempe,Arizona,85281,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,907,Lot's O' Nuts,32.881893,-111.768036,33.729759,-111.431221,99.33834141330021
1270,US-2021-108189-CHO-NUT-13000,2024-10-02,2027-03-28,First Class,108189,United States,Tempe,Arizona,85281,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,907,Lot's O' Nuts,32.881893,-111.768036,33.729759,-111.431221,99.33834141330021
1271,US-2021-108189-CHO-MIL-31000,2024-10-02,2027-03-28,First Class,108189,United States,Tempe,Arizona,85281,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,907,Wicked Choccy's,32.076176,-81.088371,33.729759,-111.431221,2828.563237450705
1272,US-2021-108189-CHO-NUT-13000,2024-10-02,2027-03-28,First Class,108189,United States,Tempe,Arizona,85281,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,907,Lot's O' Nuts,32.881893,-111.768036,33.729759,-111.431221,99.33834141330021
1273,US-2021-108189-CHO-MIL-31000,2024-10-02,2027-03-28,First Class,108189,United States,Tempe,Arizona,85281,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,907,Wicked Choccy's,32.076176,-81.088371,33.729759,-111.431221,2828.563237450705
1274,US-2021-108189-CHO-TRI-54000,2024-10-02,2027-03-28,First Class,108189,United States,Tempe,Arizona,85281,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,907,Wicked Choccy's,32.076176,-81.088371,33.729759,-111.431221,2828.563237450705
1275,US-2021-157882-CHO-SCR-58000,2024-10-03,2027-03-31,Second Class,157882,United States,Los Angeles,California,90036,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,909,Lot's O' Nuts,32.881893,-111.768036,36.116203,-119.681564,809.0978294533443
1276,US-2021-153976-CHO-NUT-13000,2024-10-03,2027-03-31,Second Class,153976,United States,Evanston,Illinois,60201,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,909,Lot's O' Nuts,32.881893,-111.768036,40.349457,-88.986137,2188.3134411849414
1277,US-2021-120775-CHO-SCR-58000,2024-10-03,2027-03-30,Standard Class,120775,United States,Dallas,Texas,75217,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,908,Lot's O' Nuts,32.881893,-111.768036,31.054487,-97.563461,1354.179359575041
1278,US-2021-157882-CHO-SCR-58000,2024-10-03,2027-03-31,Second Class,157882,United States,Los Angeles,California,90036,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,909,Lot's O' Nuts,32.881893,-111.768036,36.116203,-119.681564,809.0978294533443
1279,US-2021-155817-CHO-FUD-51000,2024-10-03,2027-04-01,Standard Class,155817,United States,Durham,North Carolina,27707,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,910,Lot's O' Nuts,32.881893,-111.768036,35.630066,-79.806419,2940.3962706313678
1280,US-2021-108903-CHO-TRI-54000,2024-10-03,2027-03-26,Same Day,108903,United States,Columbus,Ohio,43229,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,904,Wicked Choccy's,32.076176,-81.088371,40.388783,-82.764915,936.4160146077991
1281,US-2021-120775-CHO-TRI-54000,2024-10-03,2027-03-30,Standard Class,120775,United States,Dallas,Texas,75217,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,908,Wicked Choccy's,32.076176,-81.088371,31.054487,-97.563461,1563.5053353424046
1282,US-2021-108903-CHO-SCR-58000,2024-10-03,2027-03-26,Same Day,108903,United States,Columbus,Ohio,43229,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,904,Lot's O' Nuts,32.881893,-111.768036,40.388783,-82.764915,2704.9652072939266
1283,US-2021-120775-CHO-TRI-54000,2024-10-03,2027-03-30,Standard Class,120775,United States,Dallas,Texas,75217,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,908,Wicked Choccy's,32.076176,-81.088371,31.054487,-97.563461,1563.5053353424046
1284,US-2021-120775-CHO-TRI-54000,2024-10-03,2027-03-30,Standard Class,120775,United States,Dallas,Texas,75217,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,908,Wicked Choccy's,32.076176,-81.088371,31.054487,-97.563461,1563.5053353424046
1285,US-2021-120775-CHO-NUT-13000,2024-10-03,2027-03-30,Standard Class,120775,United States,Dallas,Texas,75217,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,908,Lot's O' Nuts,32.881893,-111.768036,31.054487,-97.563461,1354.179359575041
1286,US-2021-155817-CHO-MIL-31000,2024-10-03,2027-04-01,Standard Class,155817,United States,Durham,North Carolina,27707,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,910,Wicked Choccy's,32.076176,-81.088371,35.630066,-79.806419,412.511931938222
1287,US-2021-108903-CHO-SCR-58000,2024-10-03,2027-03-26,Same Day,108903,United States,Columbus,Ohio,43229,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,904,Lot's O' Nuts,32.881893,-111.768036,40.388783,-82.764915,2704.9652072939266
1288,US-2021-166891-CHO-SCR-58000,2024-10-04,2027-03-29,First Class,166891,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,906,Lot's O' Nuts,32.881893,-111.768036,42.165726,-74.948051,3377.542036720498
1289,US-2021-153479-CHO-FUD-51000,2024-10-04,2027-03-31,Standard Class,153479,United States,Vallejo,California,94591,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,908,Lot's O' Nuts,32.881893,-111.768036,36.116203,-119.681564,809.0978294533443
1290,US-2021-102085-CHO-FUD-51000,2024-10-04,2027-04-01,Standard Class,102085,United States,Seattle,Washington,98115,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,909,Lot's O' Nuts,32.881893,-111.768036,47.400902,-121.490494,1810.3164441161541
1291,US-2021-153479-CHO-TRI-54000,2024-10-04,2027-03-31,Standard Class,153479,United States,Vallejo,California,94591,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,908,Wicked Choccy's,32.076176,-81.088371,36.116203,-119.681564,3558.625078818893
1292,US-2021-152422-CHO-SCR-58000,2024-10-05,2027-04-02,Second Class,152422,United States,Columbus,Ohio,43229,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,909,Lot's O' Nuts,32.881893,-111.768036,40.388783,-82.764915,2704.9652072939266
1293,US-2021-152233-CHO-SCR-58000,2024-10-05,2027-03-29,First Class,152233,United States,Pomona,California,91767,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,905,Lot's O' Nuts,32.881893,-111.768036,36.116203,-119.681564,809.0978294533443
1294,CA-2021-131807-CHO-MIL-31000,2024-10-05,2027-04-02,Standard Class,131807,Canada,Calgary,Alberta,T1Y,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,909,Wicked Choccy's,32.076176,-81.088371,,,
1295,CA-2021-131807-CHO-FUD-51000,2024-10-05,2027-04-02,Standard Class,131807,Canada,Edmonton,Alberta,T5A,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,909,Lot's O' Nuts,32.881893,-111.768036,,,
1296,CA-2021-131807-CHO-SCR-58000,2024-10-05,2027-04-02,Standard Class,131807,Canada,Edmonton,Alberta,T5A,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,909,Lot's O' Nuts,32.881893,-111.768036,,,
1297,CA-2021-131807-CHO-TRI-54000,2024-10-05,2027-04-02,Standard Class,131807,Canada,Edmonton,Alberta,T5A,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,909,Wicked Choccy's,32.076176,-81.088371,,,
1298,CA-2021-131807-OTH-LIC-15000,2024-10-05,2027-04-02,Standard Class,131807,Canada,Calgary,Alberta,T1Y,Other,Pacific,OTH-LIC-15000,Lickable Wallpaper,100.0,5,50.0,50.0,909,Secret Factory,41.446333,-90.565487,,,
1299,CA-2021-131807-CHO-SCR-58000,2024-10-05,2027-04-02,Standard Class,131807,Canada,Edmonton,Alberta,T5A,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,909,Lot's O' Nuts,32.881893,-111.768036,,,
1300,US-2021-132542-OTH-GUM-21000,2024-10-06,2027-03-31,Second Class,132542,United States,Omaha,Nebraska,68104,Other,Interior,OTH-GUM-21000,Wonka Gum,2.5,2,1.3,1.2,906,Secret Factory,41.446333,-90.565487,41.12537,-98.268082,644.3645496227474
